64,32,,
13,16,33,17
14,16,1,16
15,16,33,16
16,16,1,31
17,16,33,31
18,16,1,30
19,16,33,30
20,16,1,29
21,16,33,29
22,16,1,28
23,16,33,28
24,16,1,27
25,16,33,27
26,16,1,26
27,16,33,26
28,16,1,25
29,16,33,25
30,16,1,24
31,16,33,24
32,16,1,7
33,16,33,7
34,16,1,6
35,16,33,6
36,16,1,5
37,16,33,5
38,16,1,4
39,16,33,4
40,16,1,3
41,16,33,3
42,16,1,2
43,16,33,2
44,16,1,1
45,16,33,1
46,16,1,0
47,16,33,0
48,16,1,15
49,16,33,15
50,16,1,14
51,16,33,14
52,16,1,13
53,16,33,13
54,16,1,12
55,16,33,12
56,16,1,11
57,16,33,11
58,16,1,10
59,16,33,10
60,16,1,9
61,16,33,9
62,16,1,8
63,16,33,8
0,17,0,23
1,17,32,23
2,17,0,22
3,17,32,22
4,17,0,21
5,17,32,21
6,17,0,20
7,17,32,20
8,17,0,19
9,17,32,19
10,17,0,18
11,17,32,18
12,17,0,17
13,17,32,17
14,17,0,16
15,17,32,16
16,17,0,31
17,17,32,31
18,17,0,30
19,17,32,30
20,17,0,29
21,17,32,29
22,17,0,28
23,17,32,28
24,17,0,27
25,17,32,27
26,17,0,26
27,17,32,26
28,17,0,25
29,17,32,25
30,17,0,24
31,17,32,24
32,17,0,7
33,17,32,7
34,17,0,6
35,17,32,6
36,17,0,5
37,17,32,5
38,17,0,4
39,17,32,4
40,17,0,3
41,17,32,3
42,17,0,2
43,17,32,2
44,17,0,1
45,17,32,1
46,17,0,0
47,17,32,0
48,17,0,15
49,17,32,15
50,17,0,14
51,17,32,14
52,17,0,13
53,17,32,13
54,17,0,12
55,17,32,12
56,17,0,11
57,17,32,11
58,17,0,10
59,17,32,10
60,17,0,9
61,17,32,9
62,17,0,8
63,17,32,8
0,18,3,23
1,18,35,23
2,18,3,22
3,18,35,22
4,18,3,21
5,18,35,21
6,18,3,20
7,18,35,20
8,18,3,19
9,18,35,19
10,18,3,18
11,18,35,18
12,18,3,17
13,18,35,17
14,18,3,16
15,18,35,16
16,18,3,31
17,18,35,31
18,18,3,30
19,18,35,30
20,18,3,29
21,18,35,29
22,18,3,28
23,18,35,28
24,18,3,27
25,18,35,27
26,18,3,26
27,18,35,26
28,18,3,25
29,18,35,25
30,18,3,24
31,18,35,24
32,18,3,7
33,18,35,7
34,18,3,6
35,18,35,6
36,18,3,5
37,18,35,5
38,18,3,4
39,18,35,4
40,18,3,3
41,18,35,3
42,18,3,2
43,18,35,2
44,18,3,1
45,18,35,1
46,18,3,0
47,18,35,0
48,18,3,15
49,18,35,15
50,18,3,14
51,18,35,14
52,18,3,13
53,18,35,13
54,18,3,12
55,18,35,12
56,18,3,11
57,18,35,11
58,18,3,10
59,18,35,10
60,18,3,9
61,18,35,9
62,18,3,8
63,18,35,8
0,19,2,23
1,19,34,23
2,19,2,22
3,19,34,22
4,19,2,21
5,19,34,21
6,19,2,20
7,19,34,20
8,19,2,19
9,19,34,19
10,19,2,18
11,19,34,18
12,19,2,17
13,19,34,17
14,19,2,16
15,19,34,16
16,19,2,31
17,19,34,31
18,19,2,30
19,19,34,30
20,19,2,29
21,19,34,29
22,19,2,28
23,19,34,28
24,19,2,27
25,19,34,27
26,19,2,26
27,19,34,26
28,19,2,25
29,19,34,25
30,19,2,24
31,19,34,24
32,19,2,7
33,19,34,7
34,19,2,6
35,19,34,6
36,19,2,5
37,19,34,5
38,19,2,4
39,19,34,4
40,19,2,3
41,19,34,3
42,19,2,2
43,19,34,2
44,19,2,1
45,19,34,1
46,19,2,0
47,19,34,0
48,19,2,15
49,19,34,15
50,19,2,14
51,19,34,14
52,19,2,13
53,19,34,13
54,19,2,12
55,19,34,12
56,19,2,11
57,19,34,11
58,19,2,10
59,19,34,10
60,19,2,9
61,19,34,9
62,19,2,8
63,19,34,8
0,20,5,23
1,20,37,23
2,20,5,22
3,20,37,22
4,20,5,21
5,20,37,21
6,20,5,20
7,20,37,20
8,20,5,19
9,20,37,19
10,20,5,18
11,20,37,18
12,20,5,17
13,20,37,17
14,20,5,16
15,20,37,16
16,20,5,31
17,20,37,31
18,20,5,30
19,20,37,30
20,20,5,29
21,20,37,29
22,20,5,28
23,20,37,28
24,20,5,27
25,20,37,27
26,20,5,26
27,20,37,26
28,20,5,25
29,20,37,25
30,20,5,24
31,20,37,24
32,20,5,7
33,20,37,7
34,20,5,6
35,20,37,6
36,20,5,5
37,20,37,5
38,20,5,4
39,20,37,4
40,20,5,3
41,20,37,3
42,20,5,2
43,20,37,2
44,20,5,1
45,20,37,1
46,20,5,0
47,20,37,0
48,20,5,15
49,20,37,15
50,20,5,14
51,20,37,14
52,20,5,13
53,20,37,13
54,20,5,12
55,20,37,12
56,20,5,11
57,20,37,11
58,20,5,10
59,20,37,10
60,20,5,9
61,20,37,9
62,20,5,8
63,20,37,8
0,21,4,23
1,21,36,23
2,21,4,22
3,21,36,22
4,21,4,21
5,21,36,21
6,21,4,20
7,21,36,20
8,21,4,19
9,21,36,19
10,21,4,18
11,21,36,18
12,21,4,17
13,21,36,17
14,21,4,16
15,21,36,16
16,21,4,31
17,21,36,31
18,21,4,30
19,21,36,30
20,21,4,29
21,21,36,29
22,21,4,28
23,21,36,28
24,21,4,27
25,21,36,27
26,21,4,26
27,21,36,26
28,21,4,25
29,21,36,25
30,21,4,24
31,21,36,24
32,21,4,7
33,21,36,7
34,21,4,6
35,21,36,6
36,21,4,5
37,21,36,5
38,21,4,4
39,21,36,4
40,21,4,3
41,21,36,3
42,21,4,2
43,21,36,2
44,21,4,1
45,21,36,1
46,21,4,0
47,21,36,0
48,21,4,15
49,21,36,15
50,21,4,14
51,21,36,14
52,21,4,13
53,21,36,13
54,21,4,12
55,21,36,12
56,21,4,11
57,21,36,11
58,21,4,10
59,21,36,10
60,21,4,9
61,21,36,9
62,21,4,8
63,21,36,8
0,22,7,23
1,22,39,23
2,22,7,22
3,22,39,22
4,22,7,21
5,22,39,21
6,22,7,20
7,22,39,20
8,22,7,19
9,22,39,19
10,22,7,18
11,22,39,18
12,22,7,17
13,22,39,17
14,22,7,16
15,22,39,16
16,22,7,31
17,22,39,31
18,22,7,30
19,22,39,30
20,22,7,29
21,22,39,29
22,22,7,28
23,22,39,28
24,22,7,27
25,22,39,27
26,22,7,26
27,22,39,26
28,22,7,25
29,22,39,25
30,22,7,24
31,22,39,24
32,22,7,7
33,22,39,7
34,22,7,6
35,22,39,6
36,22,7,5
37,22,39,5
38,22,7,4
39,22,39,4
40,22,7,3
41,22,39,3
42,22,7,2
43,22,39,2
44,22,7,1
45,22,39,1
46,22,7,0
47,22,39,0
48,22,7,15
49,22,39,15
50,22,7,14
51,22,39,14
52,22,7,13
53,22,39,13
54,22,7,12
55,22,39,12
56,22,7,11
57,22,39,11
58,22,7,10
59,22,39,10
60,22,7,9
61,22,39,9
62,22,7,8
63,22,39,8
0,23,6,23
1,23,38,23
2,23,6,22
3,23,38,22
4,23,6,21
5,23,38,21
6,23,6,20
7,23,38,20
8,23,6,19
9,23,38,19
10,23,6,18
11,23,38,18
12,23,6,17
13,23,38,17
14,23,6,16
15,23,38,16
16,23,6,31
17,23,38,31
18,23,6,30
19,23,38,30
20,23,6,29
21,23,38,29
22,23,6,28
23,23,38,28
24,23,6,27
25,23,38,27
26,23,6,26
27,23,38,26
28,23,6,25
29,23,38,25
30,23,6,24
31,23,38,24
32,23,6,7
33,23,38,7
34,23,6,6
35,23,38,6
36,23,6,5
37,23,38,5
38,23,6,4
39,23,38,4
40,23,6,3
41,23,38,3
42,23,6,2
43,23,38,2
44,23,6,1
45,23,38,1
46,23,6,0
47,23,38,0
48,23,6,15
49,23,38,15
50,23,6,14
51,23,38,14
52,23,6,13
53,23,38,13
54,23,6,12
55,23,38,12
56,23,6,11
57,23,38,11
58,23,6,10
59,23,38,10
60,23,6,9
61,23,38,9
62,23,6,8
63,23,38,8
0,24,9,23
1,24,41,23
2,24,9,22
3,24,41,22
4,24,9,21
5,24,41,21
6,24,9,20
7,24,41,20
8,24,9,19
9,24,41,19
10,24,9,18
11,24,41,18
12,24,9,17
13,24,41,17
14,24,9,16
15,24,41,16
16,24,9,31
17,24,41,31
18,24,9,30
19,24,41,30
20,24,9,29
21,24,41,29
22,24,9,28
23,24,41,28
24,24,9,27
25,24,41,27
26,24,9,26
27,24,41,26
28,24,9,25
29,24,41,25
30,24,9,24
31,24,41,24
32,24,9,7
33,24,41,7
34,24,9,6
35,24,41,6
36,24,9,5
37,24,41,5
38,24,9,4
39,24,41,4
40,24,9,3
41,24,41,3
42,24,9,2
43,24,41,2
44,24,9,1
45,24,41,1
46,24,9,0
47,24,41,0
48,24,9,15
49,24,41,15
50,24,9,14
51,24,41,14
52,24,9,13
53,24,41,13
54,24,9,12
55,24,41,12
56,24,9,11
57,24,41,11
58,24,9,10
59,24,41,10
60,24,9,9
61,24,41,9
62,24,9,8
63,24,41,8
0,25,8,23
1,25,40,23
2,25,8,22
3,25,40,22
4,25,8,21
5,25,40,21
6,25,8,20
7,25,40,20
8,25,8,19
9,25,40,19
10,25,8,18
11,25,40,18
12,25,8,17
13,25,40,17
14,25,8,16
15,25,40,16
16,25,8,31
17,25,40,31
18,25,8,30
19,25,40,30
20,25,8,29
21,25,40,29
22,25,8,28
23,25,40,28
24,25,8,27
25,25,40,27
26,25,8,26
27,25,40,26
28,25,8,25
29,25,40,25
30,25,8,24
31,25,40,24
32,25,8,7
33,25,40,7
34,25,8,6
35,25,40,6
36,25,8,5
37,25,40,5
38,25,8,4
39,25,40,4
40,25,8,3
41,25,40,3
42,25,8,2
43,25,40,2
44,25,8,1
45,25,40,1
46,25,8,0
47,25,40,0
48,25,8,15
49,25,40,15
50,25,8,14
51,25,40,14
52,25,8,13
53,25,40,13
54,25,8,12
55,25,40,12
56,25,8,11
57,25,40,11
58,25,8,10
59,25,40,10
60,25,8,9
61,25,40,9
62,25,8,8
63,25,40,8
0,26,11,23
1,26,43,23
2,26,11,22
3,26,43,22
4,26,11,21
5,26,43,21
6,26,11,20
7,26,43,20
8,26,11,19
9,26,43,19
10,26,11,18
11,26,43,18
12,26,11,17
13,26,43,17
14,26,11,16
15,26,43,16
16,26,11,31
17,26,43,31
18,26,11,30
19,26,43,30
20,26,11,29
21,26,43,29
22,26,11,28
23,26,43,28
24,26,11,27
25,26,43,27
26,26,11,26
27,26,43,26
28,26,11,25
29,26,43,25
30,26,11,24
31,26,43,24
32,26,11,7
33,26,43,7
34,26,11,6
35,26,43,6
36,26,11,5
37,26,43,5
38,26,11,4
39,26,43,4
40,26,11,3
41,26,43,3
42,26,11,2
43,26,43,2
44,26,11,1
45,26,43,1
46,26,11,0
47,26,43,0
48,26,11,15
49,26,43,15
50,26,11,14
51,26,43,14
52,26,11,13
53,26,43,13
54,26,11,12
55,26,43,12
56,26,11,11
57,26,43,11
58,26,11,10
59,26,43,10
60,26,11,9
61,26,43,9
62,26,11,8
63,26,43,8
0,27,10,23
1,27,42,23
2,27,10,22
3,27,42,22
4,27,10,21
5,27,42,21
6,27,10,20
7,27,42,20
8,27,10,19
9,27,42,19
10,27,10,18
11,27,42,18
12,27,10,17
13,27,42,17
14,27,10,16
15,27,42,16
16,27,10,31
17,27,42,31
18,27,10,30
19,27,42,30
20,27,10,29
21,27,42,29
22,27,10,28
23,27,42,28
24,27,10,27
25,27,42,27
26,27,10,26
27,27,42,26
28,27,10,25
29,27,42,25
30,27,10,24
31,27,42,24
32,27,10,7
33,27,42,7
34,27,10,6
35,27,42,6
36,27,10,5
37,27,42,5
38,27,10,4
39,27,42,4
40,27,10,3
41,27,42,3
42,27,10,2
43,27,42,2
44,27,10,1
45,27,42,1
46,27,10,0
47,27,42,0
48,27,10,15
49,27,42,15
50,27,10,14
51,27,42,14
52,27,10,13
53,27,42,13
54,27,10,12
55,27,42,12
56,27,10,11
57,27,42,11
58,27,10,10
59,27,42,10
60,27,10,9
61,27,42,9
62,27,10,8
63,27,42,8
0,28,13,23
1,28,45,23
2,28,13,22
3,28,45,22
4,28,13,21
5,28,45,21
6,28,13,20
7,28,45,20
8,28,13,19
9,28,45,19
10,28,13,18
11,28,45,18
12,28,13,17
13,28,45,17
14,28,13,16
15,28,45,16
16,28,13,31
17,28,45,31
18,28,13,30
19,28,45,30
20,28,13,29
21,28,45,29
22,28,13,28
23,28,45,28
24,28,13,27
25,28,45,27
26,28,13,26
27,28,45,26
28,28,13,25
29,28,45,25
30,28,13,24
31,28,45,24
32,28,13,7
33,28,45,7
34,28,13,6
35,28,45,6
36,28,13,5
37,28,45,5
38,28,13,4
39,28,45,4
40,28,13,3
41,28,45,3
42,28,13,2
43,28,45,2
44,28,13,1
45,28,45,1
46,28,13,0
47,28,45,0
48,28,13,15
49,28,45,15
50,28,13,14
51,28,45,14
52,28,13,13
53,28,45,13
54,28,13,12
55,28,45,12
56,28,13,11
57,28,45,11
58,28,13,10
59,28,45,10
60,28,13,9
61,28,45,9
62,28,13,8
63,28,45,8
0,29,12,23
1,29,44,23
2,29,12,22
3,29,44,22
4,29,12,21
5,29,44,21
6,29,12,20
7,29,44,20
8,29,12,19
9,29,44,19
10,29,12,18
11,29,44,18
12,29,12,17
13,29,44,17
14,29,12,16
15,29,44,16
16,29,12,31
17,29,44,31
18,29,12,30
19,29,44,30
20,29,12,29
21,29,44,29
22,29,12,28
23,29,44,28
24,29,12,27
25,29,44,27
26,29,12,26
27,29,44,26
28,29,12,25
29,29,44,25
30,29,12,24
31,29,44,24
32,29,12,7
33,29,44,7
34,29,12,6
35,29,44,6
36,29,12,5
37,29,44,5
38,29,12,4
39,29,44,4
40,29,12,3
41,29,44,3
42,29,12,2
43,29,44,2
44,29,12,1
45,29,44,1
46,29,12,0
47,29,44,0
48,29,12,15
49,29,44,15
50,29,12,14
51,29,44,14
52,29,12,13
53,29,44,13
54,29,12,12
55,29,44,12
56,29,12,11
57,29,44,11
58,29,12,10
59,29,44,10
60,29,12,9
61,29,44,9
62,29,12,8
63,29,44,8
0,30,15,23
1,30,47,23
2,30,15,22
3,30,47,22
4,30,15,21
5,30,47,21
6,30,15,20
7,30,47,20
8,30,15,19
9,30,47,19
10,30,15,18
11,30,47,18
12,30,15,17
13,30,47,17
14,30,15,16
15,30,47,16
16,30,15,31
17,30,47,31
18,30,15,30
19,30,47,30
20,30,15,29
21,30,47,29
22,30,15,28
23,30,47,28
24,30,15,27
25,30,47,27
26,30,15,26
27,30,47,26
28,30,15,25
29,30,47,25
30,30,15,24
31,30,47,24
32,30,15,7
33,30,47,7
34,30,15,6
35,30,47,6
36,30,15,5
37,30,47,5
38,30,15,4
39,30,47,4
40,30,15,3
41,30,47,3
42,30,15,2
43,30,47,2
44,30,15,1
45,30,47,1
46,30,15,0
47,30,47,0
48,30,15,15
49,30,47,15
50,30,15,14
51,30,47,14
52,30,15,13
53,30,47,13
54,30,15,12
55,30,47,12
56,30,15,11
57,30,47,11
58,30,15,10
59,30,47,10
60,30,15,9
61,30,47,9
62,30,15,8
63,30,47,8
0,31,14,23
1,31,46,23
2,31,14,22
3,31,46,22
4,31,14,21
5,31,46,21
6,31,14,20
7,31,46,20
8,31,14,19
9,31,46,19
10,31,14,18
11,31,46,18
12,31,14,17
13,31,46,17
14,31,14,16
15,31,46,16
16,31,14,31
17,31,46,31
18,31,14,30
19,31,46,30
20,31,14,29
21,31,46,29
22,31,14,28
23,31,46,28
24,31,14,27
25,31,46,27
26,31,14,26
27,31,46,26
28,31,14,25
29,31,46,25
30,31,14,24
31,31,46,24
32,31,14,7
33,31,46,7
34,31,14,6
35,31,46,6
36,31,14,5
37,31,46,5
38,31,14,4
39,31,46,4
40,31,14,3
41,31,46,3
42,31,14,2
43,31,46,2
44,31,14,1
45,31,46,1
46,31,14,0
47,31,46,0
48,31,14,15
49,31,46,15
50,31,14,14
51,31,46,14
52,31,14,13
53,31,46,13
54,31,14,12
55,31,46,12
56,31,14,11
57,31,46,11
58,31,14,10
59,31,46,10
60,31,14,9
61,31,46,9
62,31,14,8
63,31,46,8
